frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
885,1,1051.0954483695652,103.69565217391303,162.39130434782624,399.13043478260875,1,-1,-1,-1
890,2,1211.530230978261,82.17391304347827,66.52173913043475,240.6521739130435,1,-1,-1,-1
890,1,1002.1824048913045,107.60869565217389,136.9565217391305,399.13043478260875,1,-1,-1,-1
895,2,1229.138926630435,88.04347826086958,66.52173913043475,270.00000000000006,1,-1,-1,-1
895,1,959.138926630435,107.60869565217389,119.3478260869565,399.13043478260875,1,-1,-1,-1
900,2,1229.138926630435,95.86956521739131,74.3478260869565,279.7826086956522,1,-1,-1,-1
900,1,937.6171875000002,123.26086956521738,113.47826086956502,399.13043478260875,1,-1,-1,-1
905,2,1240.8780570652177,88.04347826086956,74.3478260869565,283.69565217391306,1,-1,-1,-1
905,1,898.4867527173914,127.17391304347824,103.695652173913,399.13043478260875,1,-1,-1,-1
910,2,1254.5737092391307,90,82.17391304347802,283.69565217391306,1,-1,-1,-1
915,2,1252.6171875000002,93.91304347826087,123.26086956521726,295.4347826086957,1,-1,-1,-1
920,2,1256.530230978261,93.91304347826087,119.3478260869565,303.26086956521743,1,-1,-1,-1
925,2,1266.3128396739132,93.91304347826087,138.91304347826076,324.7826086956522,1,-1,-1,-1
930,2,1278.0519701086957,99.78260869565219,136.9565217391305,330.6521739130435,1,-1,-1,-1
935,2,1280.0084918478262,99.78260869565219,135.0,330.6521739130435,1,-1,-1,-1
940,2,1280.0084918478262,99.78260869565219,135.0,346.304347826087,1,-1,-1,-1
945,2,1274.138926630435,113.47826086956523,140.86956521739125,348.2608695652174,1,-1,-1,-1
950,2,1266.3128396739132,113.47826086956523,146.7391304347825,348.2608695652174,1,-1,-1,-1
955,2,1246.7476222826087,113.47826086956523,148.695652173913,352.17391304347825,1,-1,-1,-1
960,2,1197.834578804348,125.21739130434784,162.391304347826,354.13043478260863,1,-1,-1,-1
965,2,1197.834578804348,125.21739130434784,152.60869565217376,354.13043478260863,1,-1,-1,-1
970,2,1176.3128396739132,125.21739130434784,113.47826086956502,363.9130434782609,1,-1,-1,-1
975,2,1145.0084918478262,125.21739130434784,119.3478260869565,363.9130434782609,1,-1,-1,-1
980,2,1094.138926630435,138.91304347826087,156.52173913043475,348.26086956521743,1,-1,-1,-1
985,2,1056.9650135869567,140.8695652173913,127.17391304347825,348.26086956521743,1,-1,-1,-1
990,2,988.4867527173917,140.8695652173913,160.4347826086953,354.13043478260875,1,-1,-1,-1
995,2,957.1824048913047,144.7826086956522,144.7826086956518,354.13043478260875,1,-1,-1,-1
1000,2,923.9215353260873,146.73913043478262,127.17391304347791,342.3913043478261,1,-1,-1,-1
1005,2,902.3997961956526,164.34782608695653,123.26086956521715,342.3913043478261,1,-1,-1,-1
1010,2,880.8780570652177,181.95652173913044,113.47826086956502,320.86956521739137,1,-1,-1,-1
1110,1,583.4867527173914,119.34782608695653,95.86956521739125,273.9130434782609,1,-1,-1,-1
1115,1,569.7911005434783,119.34782608695653,91.9565217391305,273.9130434782609,1,-1,-1,-1
1120,1,552.1824048913044,123.2608695652174,91.9565217391305,264.13043478260875,1,-1,-1,-1
1125,1,534.5737092391305,135,91.9565217391305,264.13043478260875,1,-1,-1,-1
1130,1,501.312839673913,129.1304347826087,84.13043478260875,264.13043478260875,1,-1,-1,-1
1135,1,479.7911005434783,136.9565217391304,76.30434782608694,264.13043478260875,1,-1,-1,-1
1140,1,458.26936141304355,136.9565217391304,76.30434782608694,264.13043478260875,1,-1,-1,-1
1145,1,428.921535326087,142.82608695652175,95.86956521739125,260.21739130434787,1,-1,-1,-1
1150,1,419.1389266304348,142.82608695652175,74.34782608695656,260.21739130434787,1,-1,-1,-1
1155,1,403.4867527173913,154.56521739130437,74.34782608695656,246.5217391304348,1,-1,-1,-1
1160,1,385.87805706521743,160.43478260869566,74.34782608695656,246.52173913043484,1,-1,-1,-1
1165,1,366.31283967391306,156.52173913043478,74.34782608695656,246.52173913043484,1,-1,-1,-1
1170,2,900.4432744565219,152.60869565217394,76.30434782608688,271.95652173913044,1,-1,-1,-1
1170,1,344.79110054347825,154.56521739130437,74.34782608695656,246.52173913043487,1,-1,-1,-1
1175,2,933.7041440217392,156.5217391304348,86.08695652173901,311.0869565217391,1,-1,-1,-1
1175,1,327.1824048913044,154.56521739130437,74.34782608695656,246.52173913043487,1,-1,-1,-1
1180,2,943.4867527173914,160.43478260869566,127.17391304347814,328.6956521739131,1,-1,-1,-1
1180,1,319.3563179347826,160.43478260869568,74.34782608695656,232.82608695652175,1,-1,-1,-1
1185,2,984.5737092391304,146.7391304347826,127.17391304347814,328.6956521739131,1,-1,-1,-1
1185,1,303.7041440217391,160.43478260869568,68.47826086956525,232.82608695652175,1,-1,-1,-1
1190,2,1021.7476222826086,144.78260869565216,127.17391304347814,346.304347826087,1,-1,-1,-1
1190,1,290.0084918478261,158.47826086956525,62.60869565217388,228.91304347826087,1,-1,-1,-1
1195,2,1082.399796195652,146.7391304347826,127.17391304347802,346.304347826087,1,-1,-1,-1
1195,1,278.2693614130435,158.47826086956525,64.56521739130437,228.91304347826087,1,-1,-1,-1
