frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
575,2,1217.3997961956522,180,113.47826086956525,307.1739130434783,1,-1,-1,-1
580,1,1637.7724670031055,148.13664596273293,58.695652173913004,254.34782608695656,1,-1,-1,-1
580,2,1217.3997961956522,176.08695652173915,113.47826086956525,311.0869565217391,1,-1,-1,-1
585,1,1637.0737092391305,147.71739130434784,58.695652173913004,254.34782608695653,1,-1,-1,-1
585,2,1242.834578804348,168.2608695652174,113.47826086956525,311.0869565217391,1,-1,-1,-1
590,1,1636.3749514751553,147.29813664596276,58.695652173913004,254.34782608695656,1,-1,-1,-1
590,2,1264.3563179347827,168.2608695652174,103.695652173913,305.21739130434787,1,-1,-1,-1
595,1,1635.67619371118,146.87888198757764,58.695652173913004,254.34782608695656,1,-1,-1,-1
595,2,1281.9650135869565,168.2608695652174,103.695652173913,305.21739130434787,1,-1,-1,-1
600,1,1634.9774359472049,146.45962732919256,58.695652173913004,254.3478260869566,1,-1,-1,-1
600,2,1297.6171875,160.43478260869566,103.695652173913,305.21739130434787,1,-1,-1,-1
605,1,1634.2786781832297,146.04037267080747,58.695652173913004,254.34782608695656,1,-1,-1,-1
605,2,1311.312839673913,160.43478260869566,103.695652173913,289.5652173913044,1,-1,-1,-1
610,1,1633.5799204192547,145.6211180124224,58.695652173913004,254.34782608695653,1,-1,-1,-1
610,2,1332.8345788043478,162.3913043478261,90.00000000000023,279.78260869565224,1,-1,-1,-1
615,1,1632.8811626552795,145.20186335403727,58.695652173913004,254.3478260869566,1,-1,-1,-1
615,2,1348.4867527173913,164.34782608695653,90.00000000000023,264.13043478260875,1,-1,-1,-1
620,1,1632.1824048913043,144.7826086956522,58.695652173913004,254.34782608695656,1,-1,-1,-1
625,1,1635.4432744565217,146.73913043478262,58.695652173913004,254.34782608695656,1,-1,-1,-1
630,1,1638.704144021739,148.69565217391306,58.695652173913004,254.34782608695656,1,-1,-1,-1
635,1,1641.9650135869565,150.6521739130435,58.695652173913004,254.34782608695656,1,-1,-1,-1
640,1,1641.9650135869567,144.7826086956522,74.34782608695627,254.34782608695656,1,-1,-1,-1
645,1,1651.7476222826087,136.95652173913044,66.52173913043475,254.34782608695656,1,-1,-1,-1
650,1,1651.7476222826087,142.82608695652175,72.39130434782601,254.3478260869565,1,-1,-1,-1
655,1,1657.6171875,143.47826086956522,67.82608695652175,254.34782608695653,1,-1,-1,-1
660,1,1663.4867527173915,144.13043478260872,63.26086956521726,254.34782608695647,1,-1,-1,-1
665,1,1669.3563179347827,144.7826086956522,58.695652173913004,254.3478260869565,1,-1,-1,-1
670,1,1690.8780570652175,123.2608695652174,58.695652173913004,254.34782608695647,1,-1,-1,-1
800,2,1618.4867527173915,136.95652173913044,45.0,129.1304347826087,1,-1,-1,-1
805,2,1634.1389266304348,140.8695652173913,45.0,123.26086956521743,1,-1,-1,-1
810,1,2013.7041440217392,160.43478260869566,50.869565217391255,211.30434782608697,1,-1,-1,-1
810,2,1655.6606657608695,131.08695652173915,45.0,123.26086956521743,1,-1,-1,-1
815,1,2037.1824048913043,162.3913043478261,50.869565217391255,211.30434782608697,1,-1,-1,-1
820,1,2039.1389266304348,168.2608695652174,64.56521739130471,211.30434782608697,1,-1,-1,-1
820,2,1704.5737092391305,138.91304347826087,37.17391304347825,113.47826086956522,1,-1,-1,-1
825,1,2056.747622282608,170.21739130434784,64.56521739130494,211.30434782608697,1,-1,-1,-1
825,2,1716.3128396739132,144.7826086956522,37.17391304347825,113.47826086956519,1,-1,-1,-1
830,1,2066.53023097826,170.21739130434784,64.56521739130494,211.30434782608697,1,-1,-1,-1
835,1,2080.2258831521735,181.95652173913044,64.56521739130494,211.30434782608694,1,-1,-1,-1
840,1,2090.0084918478256,189.7826086956522,64.56521739130494,211.30434782608694,1,-1,-1,-1
845,1,2105.660665760869,191.73913043478262,64.56521739130494,211.30434782608694,1,-1,-1,-1
905,2,2009.7911005434785,183.91304347826087,50.86956521739103,185.8695652173913,1,-1,-1,-1
910,2,2027.3997961956525,183.91304347826087,45.0,185.8695652173913,1,-1,-1,-1
915,2,2039.1389266304352,181.95652173913044,44.99999999999977,185.8695652173913,1,-1,-1,-1
920,2,2046.9650135869572,180,58.69565217391232,197.60869565217394,1,-1,-1,-1
925,2,2046.9650135869572,189.7826086956522,58.69565217391232,187.82608695652175,1,-1,-1,-1
930,2,2056.747622282609,197.60869565217394,62.60869565217399,180.0,1,-1,-1,-1
935,2,2062.6171875,197.60869565217394,66.52173913043498,187.82608695652175,1,-1,-1,-1
940,2,2062.6171875,205.43478260869566,80.21739130434798,195.65217391304353,1,-1,-1,-1
945,2,2099.7911005434785,207.3913043478261,52.82608695652152,193.6956521739131,1,-1,-1,-1
1020,1,2115.443274456522,209.34782608695653,48.91304347826099,201.52173913043478,1,-1,-1,-1
1025,1,2095.8780570652175,209.34782608695653,54.782608695652016,201.52173913043478,1,-1,-1,-1
1030,1,2062.6171875,191.73913043478262,70.43478260869597,248.47826086956525,1,-1,-1,-1
1035,1,2029.3563179347827,191.73913043478262,90.00000000000023,248.47826086956525,1,-1,-1,-1
1040,1,2011.7476222826087,197.60869565217394,90.00000000000023,248.47826086956525,1,-1,-1,-1
1045,1,2011.7476222826087,197.60869565217394,80.21739130434776,248.47826086956525,1,-1,-1,-1
1050,1,2001.9650135869567,201.5217391304348,80.21739130434776,258.2608695652174,1,-1,-1,-1
1055,1,1992.1824048913047,195.6521739130435,80.21739130434776,270.0,1,-1,-1,-1
1060,1,1982.3997961956527,197.60869565217394,80.21739130434776,254.34782608695656,1,-1,-1,-1
1065,1,1976.530230978261,201.5217391304348,93.91304347826099,281.7391304347826,1,-1,-1,-1
1070,1,1976.530230978261,201.5217391304348,90.0,281.7391304347826,1,-1,-1,-1
1075,1,1970.6606657608697,201.5217391304348,90.00000000000023,281.7391304347826,1,-1,-1,-1
1080,1,1970.6606657608697,201.5217391304348,90.00000000000023,315.00000000000006,1,-1,-1,-1
1085,1,1970.6606657608697,207.3913043478261,90.00000000000023,309.13043478260875,1,-1,-1,-1
1090,1,1954.030230978261,212.2826086956522,100.76086956521794,315.00000000000006,1,-1,-1,-1
1095,1,1937.3997961956522,217.17391304347825,111.52173913043521,320.86956521739137,1,-1,-1,-1
1100,1,1937.3997961956522,217.17391304347825,107.60869565217399,320.86956521739137,1,-1,-1,-1
1105,1,1925.6606657608697,219.1304347826087,107.60869565217399,336.5217391304348,1,-1,-1,-1
1110,1,1925.6606657608697,219.1304347826087,107.60869565217399,363.91304347826093,1,-1,-1,-1
1115,1,1919.7911005434785,219.1304347826087,111.52173913043475,371.7391304347827,1,-1,-1,-1
1120,1,1896.3128396739132,219.1304347826087,131.086956521739,371.7391304347827,1,-1,-1,-1
1120,2,2107.6171875,219.13043478260872,48.91304347826099,150.65217391304347,1,-1,-1,-1
1125,1,1878.7041440217392,228.91304347826087,136.9565217391305,385.43478260869574,1,-1,-1,-1
1125,2,2099.791100543478,210.32608695652175,52.826086956521976,167.2826086956522,1,-1,-1,-1
1130,1,1866.9650135869567,228.91304347826087,135.0,397.17391304347825,1,-1,-1,-1
1130,2,2091.9650135869565,201.5217391304348,56.739130434782965,183.91304347826087,1,-1,-1,-1
1135,1,1872.834578804348,228.91304347826087,125.21739130434776,414.78260869565224,1,-1,-1,-1
1135,2,2068.4867527173915,199.56521739130437,64.56521739130449,183.91304347826087,1,-1,-1,-1
1140,1,1861.0954483695655,228.91304347826087,133.0434782608695,455.86956521739137,1,-1,-1,-1
1140,2,2064.5737092391305,193.69565217391306,64.56521739130449,183.91304347826087,1,-1,-1,-1
1145,1,1861.0954483695655,240.6521739130435,133.0434782608695,444.13043478260875,1,-1,-1,-1
1145,2,2043.051970108696,197.60869565217394,64.56521739130449,183.91304347826087,1,-1,-1,-1
1150,1,1837.6171875000002,240.6521739130435,156.52173913043475,455.86956521739137,1,-1,-1,-1
1150,2,2037.1824048913045,193.69565217391306,61.63043478260897,183.91304347826087,1,-1,-1,-1
1155,1,1823.921535326087,254.34782608695653,170.21739130434798,483.2608695652175,1,-1,-1,-1
1155,2,2031.3128396739132,189.7826086956522,58.69565217391323,183.91304347826087,1,-1,-1,-1
1160,1,1823.921535326087,259.2391304347826,170.21739130434798,502.82608695652186,1,-1,-1,-1
1160,2,2019.5737092391307,181.95652173913044,58.69565217391323,183.91304347826087,1,-1,-1,-1
1165,1,1823.921535326087,264.1304347826087,170.21739130434798,522.3913043478262,1,-1,-1,-1
1165,2,2019.5737092391307,180,58.69565217391323,185.8695652173913,1,-1,-1,-1
1170,1,1829.7911005434785,283.69565217391306,170.21739130434776,543.913043478261,1,-1,-1,-1
1175,1,1829.7911005434785,283.69565217391306,183.91304347826076,567.3913043478262,1,-1,-1,-1
1180,1,1816.0954483695652,289.5652173913044,211.304347826087,569.3478260869566,1,-1,-1,-1
1185,1,1804.3563179347827,307.1739130434783,205.43478260869574,596.7391304347827,1,-1,-1,-1
1190,1,1773.0519701086957,315,219.13043478260875,588.913043478261,1,-1,-1,-1
1195,1,1761.3128396739132,322.82608695652175,221.086956521739,581.0869565217392,1,-1,-1,-1
