frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
36,1,1381.7476222826087,64.56521739130436,111.52173913043475,352.17391304347825,1,-1,-1,-1
37,1,1391.530230978261,64.56521739130436,115.43478260869574,352.17391304347825,1,-1,-1,-1
38,1,1397.3997961956522,64.56521739130436,121.304347826087,377.60869565217394,1,-1,-1,-1
39,1,1405.225883152174,74.34782608695653,131.08695652173924,385.4347826086956,1,-1,-1,-1
40,1,1416.9650135869565,76.30434782608697,131.08695652173924,385.4347826086956,1,-1,-1,-1
41,1,1422.8345788043478,82.17391304347828,131.08695652173924,385.4347826086956,1,-1,-1,-1
42,1,1428.704144021739,97.82608695652176,131.08695652173924,414.7826086956522,1,-1,-1,-1
43,1,1428.704144021739,97.82608695652176,134.02173913043498,422.6086956521739,1,-1,-1,-1
44,1,1428.704144021739,97.82608695652176,136.95652173913072,430.4347826086956,1,-1,-1,-1
45,1,1438.4867527173917,105.65217391304348,140.86956521739123,444.13043478260875,1,-1,-1,-1
46,1,1446.3128396739132,105.65217391304348,154.56521739130426,444.13043478260875,1,-1,-1,-1
47,1,1454.138926630435,105.65217391304348,156.52173913043475,461.7391304347826,1,-1,-1,-1
48,1,1454.138926630435,117.3913043478261,156.52173913043475,477.3913043478261,1,-1,-1,-1
48,2,1655.6606657608693,33.260869565217384,52.82608695652175,154.56521739130434,1,-1,-1,-1
49,1,1454.138926630435,123.2608695652174,156.52173913043475,496.9565217391305,1,-1,-1,-1
49,2,1651.7476222826083,35.21739130434782,52.82608695652175,154.56521739130434,1,-1,-1,-1
50,1,1454.138926630435,123.2608695652174,152.60869565217376,496.9565217391305,1,-1,-1,-1
50,2,1645.878057065217,39.13043478260869,52.82608695652175,158.4782608695652,1,-1,-1,-1
51,1,1454.138926630435,123.2608695652174,146.7391304347825,534.1304347826087,1,-1,-1,-1
51,2,1638.0519701086955,35.217391304347814,52.82608695652175,166.3043478260869,1,-1,-1,-1
52,1,1454.138926630435,142.82608695652175,146.7391304347825,534.1304347826087,1,-1,-1,-1
52,2,1624.3563179347825,37.17391304347824,52.82608695652175,166.30434782608688,1,-1,-1,-1
53,1,1448.2693614130435,142.82608695652175,172.17391304347848,555.6521739130435,1,-1,-1,-1
54,1,1445.334578804348,152.60869565217394,180.0,572.2826086956522,1,-1,-1,-1
55,1,1442.3997961956522,162.3913043478261,187.82608695652175,588.9130434782609,1,-1,-1,-1
56,1,1440.4432744565215,176.08695652173915,187.82608695652175,604.5652173913044,1,-1,-1,-1
57,1,1428.7041440217392,176.08695652173915,195.6521739130435,604.5652173913044,1,-1,-1,-1
58,1,1422.834578804348,185.8695652173913,195.6521739130435,663.2608695652175,1,-1,-1,-1
59,1,1424.7911005434785,209.3478260869565,195.6521739130435,675.0000000000001,1,-1,-1,-1
60,1,1411.0954483695652,209.3478260869565,223.04347826086973,675.0000000000001,1,-1,-1,-1
61,1,1387.6171875,228.91304347826085,236.7391304347827,675.0000000000001,1,-1,-1,-1
62,1,1356.312839673913,252.3913043478261,236.7391304347827,675.0000000000002,1,-1,-1,-1
63,1,1319.138926630435,258.2608695652174,242.60869565217376,675.0000000000002,1,-1,-1,-1
64,1,1291.7476222826087,258.2608695652174,270.0,675.0000000000002,1,-1,-1,-1
65,1,1291.7476222826087,285.6521739130435,313.04347826086973,698.4782608695652,1,-1,-1,-1
66,1,1307.3997961956522,295.4347826086957,346.304347826087,729.7826086956522,1,-1,-1,-1
67,1,1332.834578804348,303.26086956521743,361.9565217391305,749.3478260869565,1,-1,-1,-1
68,1,1366.0954483695652,318.9130434782609,342.39130434782624,786.5217391304349,1,-1,-1,-1
68,2,1381.7476222826083,64.56521739130434,90.0,232.82608695652172,1,-1,-1,-1
69,1,1387.6171875,344.34782608695656,330.6521739130437,786.521739130435,1,-1,-1,-1
69,2,1368.0519701086955,66.52173913043478,90.0,232.82608695652172,1,-1,-1,-1
70,1,1399.3563179347827,350.21739130434787,322.826086956522,786.5217391304351,1,-1,-1,-1
70,2,1354.3563179347825,68.4782608695652,90.0,232.82608695652175,1,-1,-1,-1
71,1,1403.2693614130435,360.00000000000006,318.9130434782612,786.5217391304352,1,-1,-1,-1
71,2,1332.8345788043478,68.4782608695652,90.0,242.60869565217388,1,-1,-1,-1
72,1,1438.4867527173917,360.00000000000006,283.69565217391323,786.5217391304352,1,-1,-1,-1
72,2,1321.095448369565,72.39130434782608,90.0,242.60869565217388,1,-1,-1,-1
73,1,1446.3128396739132,365.86956521739137,277.826086956522,786.5217391304351,1,-1,-1,-1
73,2,1320.1171874999998,73.3695652173913,90.0,242.60869565217385,1,-1,-1,-1
74,1,1444.0768148291927,363.913043478261,277.2670807453419,786.521739130435,1,-1,-1,-1
74,2,1319.1389266304343,74.34782608695652,90.0,242.60869565217388,1,-1,-1,-1
75,1,1441.8407899844722,361.9565217391305,276.7080745341618,786.5217391304352,1,-1,-1,-1
75,2,1323.0519701086953,74.34782608695652,90.0,242.60869565217388,1,-1,-1,-1
76,1,1439.6047651397516,360.00000000000006,276.14906832298175,786.5217391304352,1,-1,-1,-1
76,2,1332.8345788043473,78.26086956521739,90.0,242.60869565217388,1,-1,-1,-1
77,1,1437.368740295031,358.0434782608697,275.59006211180144,786.521739130435,1,-1,-1,-1
77,2,1342.617187499999,80.21739130434783,90.0,242.60869565217388,1,-1,-1,-1
78,1,1435.1327154503108,356.08695652173924,275.03105590062137,786.521739130435,1,-1,-1,-1
78,2,1360.2258831521733,84.13043478260867,82.1739130434787,242.60869565217388,1,-1,-1,-1
79,1,1432.8966906055905,354.1304347826088,274.4720496894413,786.5217391304352,1,-1,-1,-1
79,2,1366.0954483695646,88.04347826086952,82.1739130434787,242.60869565217388,1,-1,-1,-1
80,1,1430.6606657608695,352.17391304347836,273.9130434782612,786.5217391304351,1,-1,-1,-1
80,2,1379.7911005434776,89.99999999999996,82.1739130434787,281.7391304347826,1,-1,-1,-1
81,1,1413.0519701086955,342.3913043478261,264.130434782609,788.4782608695654,1,-1,-1,-1
81,2,1379.7911005434776,89.99999999999996,115.4347826086962,309.1304347826087,1,-1,-1,-1
82,1,1360.225883152174,328.69565217391306,281.73913043478274,788.4782608695655,1,-1,-1,-1
82,2,1383.7041440217386,95.86956521739128,119.34782608695696,318.9130434782609,1,-1,-1,-1
83,1,1307.3997961956522,295.4347826086957,305.217391304348,788.4782608695655,1,-1,-1,-1
83,2,1389.5737092391305,101.73913043478258,131.08695652173924,318.9130434782609,1,-1,-1,-1
84,1,1289.7911005434785,281.7391304347826,297.39130434782624,794.3478260869566,1,-1,-1,-1
84,2,1395.4432744565215,113.4782608695652,138.913043478261,318.9130434782609,1,-1,-1,-1
85,1,1306.421535326087,275.8695652173913,280.7608695652175,738.5869565217392,1,-1,-1,-1
85,2,1400.3345788043475,113.4782608695652,134.02173913043498,318.9130434782609,1,-1,-1,-1
86,1,1323.0519701086955,270.0,264.13043478260875,682.8260869565217,1,-1,-1,-1
86,2,1405.2258831521738,113.4782608695652,129.13043478260877,318.9130434782609,1,-1,-1,-1
87,1,1352.3997961956522,234.7826086956522,240.6521739130435,698.4782608695652,1,-1,-1,-1
87,2,1411.095448369565,117.39130434782606,135.0,315.0,1,-1,-1,-1
88,1,1377.834578804348,221.08695652173915,221.086956521739,692.608695652174,1,-1,-1,-1
88,2,1418.9215353260868,123.26086956521738,146.7391304347825,342.39130434782606,1,-1,-1,-1
89,1,1403.2693614130435,207.3913043478261,215.217391304348,706.304347826087,1,-1,-1,-1
89,2,1418.9215353260868,123.26086956521738,158.47826086956525,342.39130434782606,1,-1,-1,-1
90,1,1403.2693614130435,189.7826086956522,234.78260869565224,653.4782608695652,1,-1,-1,-1
90,2,1418.9215353260868,131.08695652173913,158.47826086956525,385.4347826086956,1,-1,-1,-1
91,1,1418.921535326087,174.13043478260872,234.78260869565224,653.4782608695652,1,-1,-1,-1
91,2,1418.9215353260868,131.08695652173913,158.47826086956525,392.2826086956522,1,-1,-1,-1
92,1,1442.3997961956522,156.5217391304348,197.608695652174,583.0434782608695,1,-1,-1,-1
92,2,1418.9215353260868,131.08695652173913,158.47826086956525,399.13043478260863,1,-1,-1,-1
93,1,1446.3128396739132,150.65217391304353,183.913043478261,583.0434782608695,1,-1,-1,-1
93,2,1418.9215353260868,131.08695652173913,158.47826086956525,405.97826086956513,1,-1,-1,-1
94,1,1446.3128396739132,150.65217391304353,166.304347826087,555.6521739130435,1,-1,-1,-1
94,2,1418.9215353260868,131.08695652173913,158.47826086956525,412.82608695652175,1,-1,-1,-1
95,1,1446.3128396739132,135.0,156.52173913043475,514.5652173913044,1,-1,-1,-1
95,2,1418.9215353260868,131.08695652173913,158.47826086956525,419.67391304347825,1,-1,-1,-1
96,1,1446.3128396739132,125.21739130434784,156.52173913043475,510.6521739130435,1,-1,-1,-1
96,2,1418.9215353260868,131.08695652173913,158.47826086956525,426.5217391304347,1,-1,-1,-1
97,1,1460.0084918478262,125.21739130434784,148.695652173913,510.6521739130435,1,-1,-1,-1
97,2,1424.1389266304343,136.30434782608694,151.304347826087,425.8695652173913,1,-1,-1,-1
98,1,1485.4432744565215,125.21739130434784,152.608695652174,483.2608695652174,1,-1,-1,-1
98,2,1429.3563179347825,141.52173913043478,144.13043478260877,425.21739130434776,1,-1,-1,-1
99,1,1506.9650135869567,113.47826086956525,131.086956521739,469.5652173913044,1,-1,-1,-1
99,2,1434.5737092391305,146.7391304347826,136.9565217391305,424.56521739130426,1,-1,-1,-1
100,1,1506.9650135869567,113.47826086956525,131.086956521739,459.78260869565224,1,-1,-1,-1
100,2,1432.6171874999998,146.7391304347826,131.86956521739148,424.56521739130426,1,-1,-1,-1
101,1,1510.225883152174,113.47826086956525,127.82608695652176,459.78260869565224,1,-1,-1,-1
101,2,1430.6606657608693,146.7391304347826,126.78260869565224,424.56521739130426,1,-1,-1,-1
102,1,1513.4867527173917,113.47826086956525,124.56521739130426,459.78260869565224,1,-1,-1,-1
102,2,1428.704144021739,146.7391304347826,121.695652173913,424.56521739130426,1,-1,-1,-1
103,1,1516.7476222826087,113.47826086956525,121.304347826087,459.78260869565224,1,-1,-1,-1
103,2,1426.7476222826083,146.7391304347826,116.60869565217376,424.56521739130426,1,-1,-1,-1
104,1,1516.7476222826087,113.47826086956525,121.304347826087,451.304347826087,1,-1,-1,-1
104,2,1424.791100543478,146.7391304347826,111.52173913043475,424.56521739130426,1,-1,-1,-1
105,1,1516.7476222826087,113.47826086956525,121.304347826087,442.82608695652175,1,-1,-1,-1
105,2,1424.791100543478,146.7391304347826,88.0434782608695,424.56521739130426,1,-1,-1,-1
106,1,1516.7476222826087,113.47826086956525,121.304347826087,434.3478260869565,1,-1,-1,-1
106,2,1403.2693614130433,146.7391304347826,109.56521739130426,424.56521739130426,1,-1,-1,-1
107,1,1501.0954483695652,101.73913043478262,136.9565217391305,434.3478260869565,1,-1,-1,-1
107,2,1379.791100543478,146.7391304347826,119.3478260869565,424.56521739130426,1,-1,-1,-1
108,1,1481.530230978261,97.82608695652176,138.913043478261,434.3478260869565,1,-1,-1,-1
108,2,1360.2258831521738,146.7391304347826,129.13043478260877,424.56521739130426,1,-1,-1,-1
109,1,1481.530230978261,91.95652173913044,129.13043478260877,432.3913043478262,1,-1,-1,-1
109,2,1360.2258831521738,146.7391304347826,136.95652173913027,424.56521739130426,1,-1,-1,-1
110,1,1461.9650135869567,84.1304347826087,119.3478260869565,422.6086956521741,1,-1,-1,-1
110,2,1360.2258831521738,146.7391304347826,146.7391304347825,424.56521739130426,1,-1,-1,-1
111,1,1450.2258831521742,84.1304347826087,119.3478260869565,422.6086956521741,1,-1,-1,-1
111,2,1360.2258831521738,146.7391304347826,146.7391304347825,410.86956521739125,1,-1,-1,-1
112,1,1446.3128396739137,86.08695652173914,119.3478260869565,422.6086956521741,1,-1,-1,-1
112,2,1336.7476222826083,142.82608695652172,135.0,414.7826086956522,1,-1,-1,-1
113,1,1430.6606657608695,84.1304347826087,123.26086956521772,397.1739130434783,1,-1,-1,-1
113,2,1313.2693614130433,142.82608695652172,136.9565217391305,399.13043478260863,1,-1,-1,-1
114,1,1420.8780570652175,70.43478260869566,123.26086956521772,391.304347826087,1,-1,-1,-1
114,2,1272.1824048913045,142.82608695652172,115.43478260869551,399.13043478260863,1,-1,-1,-1
115,1,1416.9650135869567,70.43478260869566,123.26086956521772,391.304347826087,1,-1,-1,-1
115,2,1240.8780570652173,142.82608695652172,101.73913043478252,399.13043478260863,1,-1,-1,-1
116,1,1395.4432744565215,70.43478260869566,123.26086956521772,373.6956521739131,1,-1,-1,-1
116,2,1209.5737092391305,142.82608695652172,97.82608695652176,399.13043478260863,1,-1,-1,-1
117,1,1387.6171875,54.78260869565218,123.26086956521772,363.913043478261,1,-1,-1,-1
117,2,1168.486752717391,142.82608695652172,103.69565217391325,399.13043478260863,1,-1,-1,-1
118,1,1389.5737092391305,54.1304347826087,123.26086956521772,356.0869565217392,1,-1,-1,-1
118,2,1148.9215353260868,142.82608695652172,107.608695652174,399.13043478260863,1,-1,-1,-1
119,1,1391.530230978261,53.47826086956522,123.26086956521772,348.2608695652175,1,-1,-1,-1
119,2,1119.5737092391305,142.82608695652172,105.6521739130435,399.13043478260863,1,-1,-1,-1
120,1,1393.4867527173917,52.82608695652174,123.26086956521772,340.4347826086957,1,-1,-1,-1
120,2,1080.4432744565215,142.82608695652172,107.608695652174,399.13043478260863,1,-1,-1,-1
121,1,1389.5737092391305,52.82608695652174,114.45652173913072,340.4347826086957,1,-1,-1,-1
121,2,1045.2258831521738,142.82608695652172,133.0434782608695,399.13043478260863,1,-1,-1,-1
122,1,1385.6606657608695,52.82608695652174,105.6521739130435,340.4347826086957,1,-1,-1,-1
122,2,1029.5737092391305,142.82608695652172,140.86956521739123,399.13043478260863,1,-1,-1,-1
123,1,1385.6606657608695,52.82608695652174,105.6521739130435,328.69565217391306,1,-1,-1,-1
123,2,1029.5737092391305,134.99999999999997,133.0434782608695,377.6086956521739,1,-1,-1,-1
124,1,1385.6606657608695,52.82608695652174,110.5434782608695,328.69565217391306,1,-1,-1,-1
124,2,1029.5737092391305,123.26086956521738,133.0434782608695,352.17391304347825,1,-1,-1,-1
125,1,1385.6606657608695,52.82608695652174,115.43478260869574,328.69565217391306,1,-1,-1,-1
125,2,1025.6606657608695,123.26086956521738,129.13043478260852,345.32608695652175,1,-1,-1,-1
126,1,1385.6606657608695,52.82608695652174,120.32608695652176,328.69565217391306,1,-1,-1,-1
126,2,1021.7476222826084,123.26086956521738,125.21739130434776,338.4782608695652,1,-1,-1,-1
127,1,1385.6606657608695,52.82608695652174,125.21739130434776,328.69565217391306,1,-1,-1,-1
127,2,1015.8780570652171,117.39130434782608,125.21739130434776,332.6086956521739,1,-1,-1,-1
128,1,1385.2693614130435,52.82608695652174,123.65217391304328,328.69565217391306,1,-1,-1,-1
128,2,1016.8563179347824,109.56521739130434,125.21739130434776,332.6086956521739,1,-1,-1,-1
129,1,1384.8780570652175,52.82608695652174,122.086956521739,328.69565217391306,1,-1,-1,-1
129,2,1017.8345788043478,101.7391304347826,125.21739130434776,332.6086956521739,1,-1,-1,-1
130,1,1384.4867527173917,52.82608695652174,120.52173913043475,328.69565217391306,1,-1,-1,-1
130,2,1025.6606657608695,97.82608695652172,117.391304347826,318.9130434782609,1,-1,-1,-1
131,1,1384.0954483695652,52.82608695652174,118.9565217391305,328.69565217391306,1,-1,-1,-1
131,2,1029.5737092391305,93.91304347826085,117.391304347826,318.9130434782609,1,-1,-1,-1
132,1,1383.7041440217392,52.82608695652174,117.391304347826,328.69565217391306,1,-1,-1,-1
132,2,1030.5519701086955,92.93478260869564,117.391304347826,312.0652173913044,1,-1,-1,-1
133,1,1379.7911005434785,52.82608695652174,109.56521739130426,328.69565217391306,1,-1,-1,-1
133,2,1031.5302309782608,91.95652173913042,117.391304347826,305.2173913043478,1,-1,-1,-1
134,1,1352.3997961956522,52.82608695652174,105.6521739130435,328.69565217391306,1,-1,-1,-1
134,2,1035.4432744565215,86.08695652173913,117.391304347826,305.2173913043478,1,-1,-1,-1
135,1,1340.7564924784656,50.081556990549245,93.96697291946384,308.51915719622514,1,-1,-1,-1
135,2,1045.2258831521738,80.21739130434783,117.391304347826,305.2173913043478,1,-1,-1,-1
136,1,1338.011962512493,44.59249705860424,74.75526315765637,294.7965073663627,1,-1,-1,-1
136,2,1053.0519701086955,84.13043478260869,111.52173913043475,287.60869565217394,1,-1,-1,-1
137,1,1334.5813000550274,44.59249705860424,78.18592561512196,294.7965073663627,1,-1,-1,-1
137,2,1047.1824048913045,86.08695652173913,117.391304347826,282.7173913043478,1,-1,-1,-1
138,1,1331.150637597562,44.59249705860424,81.61658807258755,294.7965073663627,1,-1,-1,-1
138,2,1041.312839673913,88.04347826086955,123.26086956521726,277.8260869565217,1,-1,-1,-1
139,1,1320.1725177336718,40.47570210964548,81.61658807258755,294.7965073663627,1,-1,-1,-1
139,2,1041.312839673913,88.04347826086955,115.43478260869551,277.8260869565217,1,-1,-1,-1
140,1,1313.3111928187404,40.47570210964548,88.47791298751895,294.7965073663627,1,-1,-1,-1
140,2,1041.312839673913,88.04347826086955,112.5,277.8260869565217,1,-1,-1,-1
141,1,1306.449867903809,40.47570210964548,88.47791298751895,272.84026763858265,1,-1,-1,-1
141,2,1041.312839673913,88.04347826086955,109.56521739130426,277.8260869565217,1,-1,-1,-1
142,1,1295.471748039919,39.10343712665923,88.47791298751895,268.72347268962386,1,-1,-1,-1
142,2,1041.312839673913,88.04347826086955,106.63043478260852,277.8260869565217,1,-1,-1,-1
143,1,1289.982688107974,34.986642177700475,88.47791298751895,268.7234726896239,1,-1,-1,-1
143,2,1041.312839673913,88.04347826086955,103.695652173913,277.8260869565217,1,-1,-1,-1
144,1,1289.2965556164809,30.86984722874172,88.47791298751872,268.7234726896239,1,-1,-1,-1
144,2,1041.312839673913,88.04347826086955,105.6521739130435,277.8260869565217,1,-1,-1,-1
145,1,1288.6104231249876,26.75305227978297,88.47791298751895,268.7234726896239,1,-1,-1,-1
145,2,1041.312839673913,88.04347826086955,107.60869565217376,277.8260869565217,1,-1,-1,-1
146,1,1287.695579802997,25.38078729679672,85.73338302154639,268.7234726896239,1,-1,-1,-1
146,2,1049.1389266304343,88.04347826086955,99.78260869565224,277.8260869565217,1,-1,-1,-1
147,1,1286.7807364810062,24.008522313810467,82.9888530555736,268.7234726896239,1,-1,-1,-1
147,2,1053.0519701086955,88.04347826086955,95.86956521739124,273.9130434782608,1,-1,-1,-1
148,1,1285.8658931590155,22.636257330824215,80.24432308960104,268.7234726896239,1,-1,-1,-1
148,2,1060.8780570652173,88.04347826086955,97.82608695652176,273.9130434782608,1,-1,-1,-1
149,1,1281.749098210057,19.89172736485171,80.24432308960104,263.23441275767885,1,-1,-1,-1
149,2,1058.9215353260868,88.04347826086955,98.31521739130449,273.9130434782608,1,-1,-1,-1
150,1,1281.749098210057,19.89172736485171,80.24432308960104,261.86214777469263,1,-1,-1,-1
150,2,1056.9650135869565,88.04347826086955,98.804347826087,273.9130434782608,1,-1,-1,-1
151,1,1281.749098210057,19.89172736485171,80.24432308960104,260.48988279170635,1,-1,-1,-1
151,2,1055.008491847826,88.04347826086955,99.2934782608695,273.9130434782608,1,-1,-1,-1
152,1,1281.749098210057,19.89172736485171,80.24432308960104,259.1176178087201,1,-1,-1,-1
152,2,1053.0519701086955,88.04347826086955,99.78260869565224,273.9130434782608,1,-1,-1,-1
153,1,1285.8658931590155,15.53446844021155,76.12752814064243,253.86902185245648,1,-1,-1,-1
153,2,1047.1824048913045,82.17391304347825,99.78260869565224,273.9130434782608,1,-1,-1,-1
154,1,1283.121363193043,14.1622034572253,76.12752814064243,247.0076969375252,1,-1,-1,-1
154,2,1039.3563179347825,78.26086956521738,99.78260869565224,268.0434782608695,1,-1,-1,-1
155,1,1273.5155083121392,14.1622034572253,76.12752814064243,247.0076969375252,1,-1,-1,-1
155,2,1045.2258831521738,78.26086956521738,88.0434782608695,268.0434782608695,1,-1,-1,-1
156,1,1268.026448380194,14.1622034572253,76.12752814064243,247.0076969375252,1,-1,-1,-1
156,2,1049.1389266304343,78.26086956521738,84.13043478260875,256.3043478260869,1,-1,-1,-1
157,1,1269.3987133631804,14.1622034572253,76.12752814064243,243.5770344800596,1,-1,-1,-1
157,2,1053.0519701086955,78.26086956521738,80.21739130434776,244.56521739130432,1,-1,-1,-1
158,1,1270.7709783461669,14.1622034572253,76.12752814064243,240.146372022594,1,-1,-1,-1
158,2,1053.0519701086955,74.34782608695652,80.21739130434776,248.47826086956525,1,-1,-1,-1
159,1,1270.7709783461669,8.673143525280292,76.12752814064243,245.635431954539,1,-1,-1,-1
159,2,1053.0519701086955,74.34782608695652,90.0,242.60869565217388,1,-1,-1,-1
160,1,1277.632303261098,8.673143525280292,69.26620322571102,236.02957707363524,1,-1,-1,-1
160,2,1053.0519701086955,70.43478260869564,90.0,242.60869565217388,1,-1,-1,-1
161,1,1279.6907007355776,6.614746050800915,69.2662032257108,236.02957707363524,1,-1,-1,-1
161,2,1053.0519701086955,70.43478260869564,86.08695652173901,236.73913043478265,1,-1,-1,-1
162,1,1281.749098210057,4.556348576321538,69.26620322571102,236.02957707363524,1,-1,-1,-1
162,2,1053.0519701086955,70.43478260869564,82.17391304347825,230.8695652173913,1,-1,-1,-1
163,1,1292.7272180739467,3.1840835933352865,67.24098416632637,219.56239727780024,1,-1,-1,-1
163,2,1053.0519701086955,58.69565217391303,82.17391304347825,226.9565217391304,1,-1,-1,-1
164,1,1310.566662852768,7.300878542294042,56.26286430243613,201.72295249897897,1,-1,-1,-1
164,2,1062.9460006360264,57.28221924143719,82.17391304347825,226.95652173913044,1,-1,-1,-1
165,1,1325.6615776656167,1.811818610349034,56.26286430243613,198.9784225330065,1,-1,-1,-1
165,2,1064.0445910746023,55.92699068437325,77.83621276611075,223.36473503252896,1,-1,-1,-1
166,1,1339.3842274954793,1.811818610349034,48.029274404518674,198.9784225330065,1,-1,-1,-1
166,2,1065.1431815131784,54.5717621273093,73.49851248874347,219.77294832592747,1,-1,-1,-1
167,1,1361.340467223259,0.0,48.029274404518674,198.9784225330065,1,-1,-1,-1
167,2,1070.796913243082,51.74489626235763,73.49851248874347,219.7729483259275,1,-1,-1,-1
168,2,1076.4506449729852,53.158329194833456,73.49851248874347,219.77294832592747,1,-1,-1,-1
169,2,1082.1043767028889,46.09116453245427,73.49851248874347,214.1192165960241,1,-1,-1,-1
170,2,1106.1327365549778,46.09116453245427,56.537317299033475,203.53434227652065,1,-1,-1,-1
171,2,1135.4805626419345,24.56942540201949,56.537317299033475,203.53434227652065,1,-1,-1,-1
172,2,1153.0892582941085,34.35203409767166,56.537317299033475,198.4740528588501,1,-1,-1,-1
173,2,1176.5675191636735,32.395512358541225,56.537317299033475,198.4740528588501,1,-1,-1,-1
174,2,1196.1327365549778,32.395512358541225,56.537317299033475,200.43057459798052,1,-1,-1,-1
175,2,1215.6979539462825,28.48246888028035,56.537317299033475,200.43057459798052,1,-1,-1,-1
176,2,1233.306649598456,26.525947141149913,56.537317299033475,200.43057459798052,1,-1,-1,-1
177,2,1245.0457800332388,26.525947141149913,70.18010311893522,200.43057459798052,1,-1,-1,-1
178,2,1256.7849104680215,26.525947141149913,79.96271181458724,210.2131832936327,1,-1,-1,-1
179,1,1612.4649591097434,4.556348576321538,46.65700942153239,141.3432932475839,1,-1,-1,-1
179,2,1268.524040902804,28.48246888028035,79.96271181458724,210.2131832936327,1,-1,-1,-1
180,1,1633.0489338545372,5.92861355930779,46.65700942153239,141.3432932475839,1,-1,-1,-1
180,2,1278.3066495984565,18.69986018462818,79.96271181458724,210.2131832936327,1,-1,-1,-1
181,1,1648.1438486673858,5.92861355930779,46.65700942153239,141.3432932475839,1,-1,-1,-1
181,2,1290.045780033239,16.74333844549774,79.96271181458724,210.2131832936327,1,-1,-1,-1
182,1,1665.983293446207,8.673143525280294,46.65700942153239,141.3432932475839,1,-1,-1,-1
182,2,1303.741432207152,16.74333844549774,72.13662485806549,200.43057459798052,1,-1,-1,-1
183,2,1315.4805626419345,16.74333844549774,66.26705964067423,190.6479659023283,1,-1,-1,-1
