frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
225,1,534.5737092391305,135.0,91.9565217391305,264.13043478260875,1,-1,-1,-1
226,1,501.312839673913,129.1304347826087,84.13043478260875,264.13043478260875,1,-1,-1,-1
227,1,479.7911005434783,136.9565217391304,76.30434782608694,264.13043478260875,1,-1,-1,-1
228,1,458.2693614130435,136.9565217391304,76.30434782608694,264.13043478260875,1,-1,-1,-1
229,1,428.921535326087,142.82608695652175,95.86956521739124,260.21739130434787,1,-1,-1,-1
230,1,419.1389266304348,142.82608695652175,74.34782608695656,260.21739130434787,1,-1,-1,-1
231,1,403.4867527173913,154.56521739130437,74.34782608695656,246.5217391304348,1,-1,-1,-1
232,1,385.87805706521743,160.43478260869566,74.34782608695656,246.52173913043484,1,-1,-1,-1
233,1,366.31283967391306,156.52173913043478,74.34782608695656,246.52173913043484,1,-1,-1,-1
234,2,900.4432744565219,152.60869565217394,76.30434782608688,271.95652173913044,1,-1,-1,-1
234,1,344.79110054347825,154.56521739130437,74.34782608695656,246.52173913043487,1,-1,-1,-1
235,2,933.7041440217392,156.5217391304348,86.08695652173901,311.0869565217391,1,-1,-1,-1
235,1,327.1824048913044,154.56521739130437,74.34782608695656,246.52173913043487,1,-1,-1,-1
236,2,943.4867527173914,160.43478260869566,127.17391304347814,328.6956521739131,1,-1,-1,-1
236,1,319.3563179347826,160.43478260869568,74.34782608695656,232.82608695652175,1,-1,-1,-1
237,2,984.5737092391304,146.7391304347826,127.17391304347814,328.6956521739131,1,-1,-1,-1
237,1,303.7041440217391,160.43478260869568,68.47826086956525,232.82608695652175,1,-1,-1,-1
238,2,1021.7476222826086,144.78260869565216,127.17391304347814,346.304347826087,1,-1,-1,-1
238,1,290.0084918478261,158.47826086956525,62.60869565217388,228.91304347826087,1,-1,-1,-1
239,2,1082.399796195652,146.7391304347826,127.17391304347802,346.304347826087,1,-1,-1,-1
239,1,278.2693614130435,158.47826086956525,64.56521739130437,228.91304347826087,1,-1,-1,-1
